,grocery_sent,unhealthy_sent,healthy_sent,FIPS,Name_x,State_x,final_sent,Name_y,State_y
3231,-2.0,-2.0,-2.0,72139,Trujillo Alto,PR,tie,Trujillo Alto,PR
3232,-2.0,-2.0,-2.0,72141,Utuado,PR,tie,Utuado,PR
3233,-2.0,-2.0,-2.0,72143,Vega Alta,PR,tie,Vega Alta,PR
3234,-2.0,-2.0,-2.0,72145,Vega Baja,PR,tie,Vega Baja,PR
3235,-2.0,-2.0,-2.0,72147,Vieques,PR,tie,Vieques,PR
3236,-2.0,-2.0,-2.0,72149,Villalba,PR,tie,Villalba,PR
3237,-2.0,-2.0,-2.0,72151,Yabucoa PR,,tie,Yabucoa PR,
3238,-2.0,-2.0,-2.0,72153,Yauco,PR,tie,Yauco,PR
3239,-2.0,-2.0,-2.0,78010,St. Croix,VI,tie,St. Croix,VI
3240,-2.0,-2.0,-2.0,78020,St. John,VI,tie,St. John,VI
3241,-2.0,-2.0,-2.0,78030,St. Thomas,VI,tie,St. Thomas,VI
